OrderID,OrderDate,Region,Category,CustomerSegment,Sales,Discount,Quantity,Profit
104811,2025-08-18,East,Office Supplies,Corporate,409.57,0.15,4,20.0
104812,2025-09-15,Central,Office Supplies,Consumer,550.53,0.1,9,64.01
104813,2025-09-21,East,Office Supplies,Consumer,1133.28,0.0,3,-7.1
104814,2025-11-27,South,Office Supplies,Corporate,2044.13,0.3,2,356.06
104815,2025-07-01,Central,Office Supplies,Corporate,1598.87,0.2,6,-64.03
104816,2025-09-13,East,Technology,Corporate,909.05,0.3,11,159.71
104817,2025-02-07,South,Office Supplies,Corporate,877.75,0.2,4,66.06
104818,2025-06-25,West,Furniture,Consumer,1281.21,0.3,2,98.85
104819,2025-01-27,Central,Office Supplies,Consumer,890.17,0.2,6,-19.11
104820,2025-10-03,South,Furniture,Consumer,1000.11,0.2,4,-34.41
104821,2025-05-20,West,Technology,Home Office,368.46,0.0,10,48.47
104822,2025-10-26,South,Technology,Corporate,1773.03,0.1,11,27.64
104823,2025-10-14,East,Furniture,Consumer,726.89,0.0,4,77.46
104824,2025-04-01,East,Office Supplies,Corporate,1186.05,0.2,10,54.81
104825,2025-03-02,West,Technology,Corporate,1426.88,0.1,4,24.12
104826,2025-12-31,East,Technology,Consumer,1810.44,0.05,4,74.72
104827,2025-12-13,South,Technology,Corporate,1735.66,0.05,8,509.09
104828,2025-06-12,West,Office Supplies,Corporate,832.83,0.3,1,56.1
104829,2025-12-17,South,Furniture,Corporate,2375.71,0.0,9,612.44
104830,2025-05-23,South,Furniture,Corporate,792.66,0.2,3,-79.06
104831,2025-09-10,South,Office Supplies,Corporate,759.27,0.3,5,-113.35
104832,2025-09-26,East,Technology,Consumer,953.61,0.05,5,119.58
104833,2025-10-18,East,Office Supplies,Consumer,1471.44,0.05,4,352.04
104834,2025-07-06,South,Office Supplies,Corporate,1732.4,0.15,4,218.35
104835,2025-10-31,Central,Furniture,Corporate,2886.46,0.15,7,372.26
104836,2025-10-18,South,Office Supplies,Corporate,1043.04,0.3,4,-102.67
104837,2025-03-27,South,Office Supplies,Home Office,555.26,0.3,10,117.75
104838,2025-06-15,West,Technology,Corporate,2202.45,0.1,3,248.12
104839,2025-04-24,South,Technology,Home Office,995.16,0.1,11,-45.15
104840,2025-12-22,East,Furniture,Home Office,606.08,0.2,9,22.17
104841,2025-07-02,West,Technology,Home Office,1126.43,0.05,4,-45.1
104842,2025-07-26,Central,Office Supplies,Consumer,1591.61,0.0,4,166.66
104843,2025-09-13,West,Office Supplies,Home Office,1611.55,0.0,10,343.71
104844,2025-08-23,Central,Office Supplies,Corporate,257.07,0.15,8,5.07
104845,2025-12-21,West,Furniture,Corporate,2025.54,0.1,11,65.86
104846,2025-01-03,West,Technology,Consumer,1141.94,0.2,7,84.09
104847,2025-07-27,Central,Office Supplies,Consumer,1037.57,0.15,4,87.61
104848,2025-07-16,East,Technology,Corporate,767.33,0.15,8,55.89
104849,2025-12-07,East,Technology,Consumer,569.87,0.2,10,42.49
104850,2025-05-05,East,Technology,Consumer,2267.5,0.2,2,-224.31
104851,2025-05-18,West,Technology,Home Office,2368.81,0.3,9,60.35
104852,2025-12-05,South,Furniture,Home Office,1171.01,0.05,2,351.74
104853,2025-01-25,West,Furniture,Consumer,846.07,0.2,10,140.56
104854,2025-03-09,South,Furniture,Corporate,1612.32,0.2,3,-16.55
104855,2025-03-02,South,Office Supplies,Home Office,290.51,0.15,6,43.8
104856,2025-01-29,East,Office Supplies,Corporate,1350.73,0.15,7,29.8
104857,2025-01-19,South,Office Supplies,Consumer,2369.65,0.0,9,49.43
104858,2025-06-20,West,Furniture,Corporate,892.74,0.3,8,121.6
104859,2025-03-15,West,Technology,Corporate,2508.15,0.0,11,69.09
104860,2025-03-02,East,Furniture,Corporate,1529.39,0.0,6,409.4
104861,2025-06-02,Central,Office Supplies,Corporate,1113.66,0.2,8,26.82
104862,2025-10-03,West,Office Supplies,Consumer,1161.28,0.05,11,247.78
104863,2025-02-17,South,Technology,Consumer,630.83,0.15,11,-2.49
104864,2025-07-30,West,Furniture,Home Office,790.73,0.1,5,125.08
104865,2025-12-09,West,Technology,Home Office,1112.77,0.05,10,13.32
104866,2025-05-19,West,Furniture,Home Office,750.54,0.3,10,-106.52
104867,2025-04-20,Central,Office Supplies,Home Office,1578.31,0.1,9,344.18
104868,2025-07-02,South,Technology,Corporate,1910.28,0.3,4,318.6
104869,2025-01-28,East,Technology,Home Office,754.91,0.2,1,157.89
104870,2025-07-16,West,Furniture,Home Office,1686.01,0.3,8,-230.26
104871,2025-07-10,South,Furniture,Corporate,977.75,0.1,5,193.8
104872,2025-11-11,South,Furniture,Consumer,749.12,0.3,9,119.31
104873,2025-02-20,East,Office Supplies,Home Office,1514.79,0.3,3,-52.52
104874,2025-05-29,West,Furniture,Consumer,2351.6,0.0,9,291.76
104875,2025-09-25,Central,Office Supplies,Home Office,1446.5,0.3,8,1.34
104876,2025-02-19,South,Furniture,Consumer,1560.17,0.15,6,98.04
104877,2025-09-03,East,Furniture,Home Office,1995.79,0.05,11,492.19
104878,2025-04-23,Central,Office Supplies,Consumer,1082.18,0.0,10,113.21
104879,2025-06-19,South,Furniture,Consumer,1539.94,0.15,10,18.29
104880,2025-06-15,West,Office Supplies,Home Office,895.33,0.3,11,-91.11
104881,2025-01-14,South,Office Supplies,Consumer,702.58,0.0,8,140.3
104882,2025-07-22,Central,Furniture,Home Office,624.08,0.05,8,-22.16
104883,2025-10-15,Central,Furniture,Home Office,864.45,0.2,7,-81.28
104884,2025-07-08,West,Technology,Corporate,1776.27,0.1,7,299.92
104885,2025-06-04,West,Furniture,Home Office,1033.98,0.2,3,144.98
104886,2025-02-24,East,Technology,Home Office,1534.48,0.3,7,-117.14
104887,2025-07-01,West,Furniture,Home Office,332.03,0.3,3,67.79
104888,2025-07-29,East,Office Supplies,Home Office,1520.63,0.1,11,316.53
104889,2025-03-16,Central,Office Supplies,Corporate,2487.13,0.1,9,424.42
104890,2025-10-04,Central,Technology,Corporate,1902.62,0.3,11,245.64
104891,2025-05-13,South,Furniture,Corporate,626.6,0.05,5,53.72
104892,2025-12-09,South,Technology,Corporate,1600.86,0.05,11,163.16
104893,2025-02-28,East,Furniture,Consumer,1303.72,0.2,8,267.67
104894,2025-12-11,West,Furniture,Home Office,1795.2,0.15,3,-162.64
104895,2025-07-01,West,Office Supplies,Corporate,827.55,0.15,3,162.94
104896,2025-12-05,South,Technology,Home Office,3122.02,0.2,3,152.77
104897,2025-11-17,Central,Office Supplies,Corporate,1668.69,0.1,8,147.4
104898,2025-03-05,East,Office Supplies,Home Office,2277.68,0.05,9,122.64
104899,2025-11-23,Central,Office Supplies,Consumer,528.8,0.2,7,57.08
104900,2025-09-17,Central,Technology,Corporate,558.52,0.15,1,83.78
104901,2025-07-12,West,Furniture,Consumer,2312.66,0.1,6,-55.17
104902,2025-05-23,East,Furniture,Consumer,1132.92,0.15,3,123.85
104903,2025-04-14,Central,Technology,Home Office,440.73,0.1,1,39.09
104904,2025-08-02,South,Furniture,Corporate,1586.0,0.15,10,300.24
104905,2025-08-30,South,Technology,Consumer,1486.85,0.3,2,76.95
104906,2025-07-28,West,Technology,Home Office,2906.52,0.0,3,316.64
104907,2025-04-03,South,Furniture,Home Office,2506.29,0.1,7,281.63
104908,2025-05-22,South,Office Supplies,Home Office,862.24,0.1,6,84.65
104909,2025-04-22,Central,Technology,Consumer,2832.74,0.1,2,744.11
104910,2025-02-28,South,Technology,Home Office,1141.37,0.0,5,74.64
104911,2025-02-12,South,Technology,Home Office,1527.73,0.0,1,-55.27
104912,2025-07-26,Central,Technology,Home Office,1278.54,0.15,3,185.31
104913,2025-09-25,West,Furniture,Consumer,388.26,0.05,1,60.86
104914,2025-10-23,West,Furniture,Home Office,382.94,0.3,3,71.49
104915,2025-04-28,East,Technology,Consumer,690.57,0.15,2,-39.04
104916,2025-01-20,South,Office Supplies,Home Office,1025.31,0.1,4,112.83
104917,2025-08-10,Central,Furniture,Consumer,1921.64,0.1,5,-52.94
104918,2025-06-15,East,Office Supplies,Consumer,1783.34,0.3,3,33.19
104919,2025-05-11,West,Office Supplies,Corporate,329.04,0.15,10,64.42
104920,2025-06-05,West,Technology,Corporate,1796.83,0.2,5,360.38
104921,2025-07-03,Central,Furniture,Corporate,1659.68,0.05,11,401.41
104922,2025-03-31,East,Technology,Consumer,1124.35,0.0,7,171.51
104923,2025-04-04,East,Technology,Home Office,562.19,0.05,10,94.39
104924,2025-01-13,Central,Office Supplies,Home Office,2255.62,0.2,9,197.17
104925,2025-11-18,Central,Office Supplies,Consumer,1438.6,0.15,8,154.88
104926,2025-10-20,East,Office Supplies,Home Office,856.76,0.15,6,194.92
104927,2025-08-18,West,Technology,Consumer,968.29,0.1,9,-5.72
104928,2025-11-18,South,Technology,Home Office,1347.33,0.3,8,16.63
104929,2025-10-19,West,Technology,Consumer,606.0,0.15,4,76.19
104930,2025-01-26,Central,Technology,Corporate,1758.16,0.2,11,292.76
104931,2025-03-16,East,Technology,Corporate,980.52,0.15,2,178.36
104932,2025-12-30,East,Technology,Home Office,489.34,0.15,9,-27.71
104933,2025-10-26,South,Technology,Home Office,1381.72,0.2,6,-47.75
104934,2025-05-30,East,Technology,Home Office,1340.46,0.0,10,385.06
104935,2025-05-28,South,Furniture,Home Office,654.74,0.05,8,42.96
104936,2025-01-08,West,Furniture,Corporate,831.04,0.15,8,-82.27
104937,2025-01-29,West,Furniture,Corporate,1384.07,0.05,4,10.05
104938,2025-10-23,East,Furniture,Consumer,931.4,0.05,10,272.03
104939,2025-07-28,East,Technology,Home Office,2163.78,0.1,5,67.67
104940,2025-05-08,Central,Technology,Corporate,782.36,0.0,1,138.54
104941,2025-12-06,Central,Office Supplies,Consumer,1495.09,0.05,9,302.3
104942,2025-04-26,East,Office Supplies,Consumer,1848.71,0.1,7,288.22
104943,2025-05-24,East,Furniture,Consumer,1888.56,0.2,1,43.5
104944,2025-11-14,West,Office Supplies,Corporate,1459.7,0.2,11,62.16
104945,2025-08-23,East,Furniture,Consumer,675.89,0.2,10,130.71
104946,2025-01-07,Central,Technology,Home Office,616.82,0.3,10,58.74
104947,2025-02-14,West,Technology,Consumer,811.7,0.3,3,-114.72
104948,2025-08-27,South,Office Supplies,Consumer,1738.43,0.2,9,-71.95
104949,2025-06-04,Central,Technology,Corporate,669.45,0.2,11,-7.19
104950,2025-06-30,Central,Technology,Consumer,1794.43,0.1,11,93.13
104951,2025-08-03,West,Furniture,Corporate,1891.67,0.0,1,309.19
104952,2025-03-29,South,Office Supplies,Corporate,2045.96,0.0,6,175.15
104953,2025-09-13,Central,Technology,Home Office,932.94,0.1,5,207.04
104954,2025-03-14,East,Office Supplies,Consumer,1189.23,0.1,4,109.39
104955,2025-06-28,Central,Technology,Home Office,1844.92,0.3,1,66.06
104956,2025-07-31,West,Furniture,Home Office,1046.36,0.15,7,60.83
104957,2025-10-20,West,Technology,Consumer,1255.18,0.05,1,60.51
104958,2025-08-22,West,Office Supplies,Consumer,1197.87,0.3,1,141.56
104959,2025-08-27,Central,Office Supplies,Corporate,1052.13,0.3,2,-68.45
104960,2025-08-11,South,Furniture,Consumer,2303.42,0.2,9,318.9
104961,2025-04-29,East,Technology,Corporate,670.76,0.3,1,30.85
104962,2025-11-09,West,Furniture,Home Office,523.18,0.3,8,-58.68
104963,2025-09-21,South,Office Supplies,Home Office,1695.63,0.05,1,-101.77
104964,2025-07-26,East,Furniture,Corporate,1052.77,0.15,11,-39.27
104965,2025-04-05,West,Technology,Consumer,1083.44,0.0,1,250.9
104966,2025-08-10,East,Technology,Consumer,374.37,0.2,9,9.6
104967,2025-10-03,East,Furniture,Corporate,332.89,0.3,8,49.2
104968,2025-08-19,South,Office Supplies,Home Office,796.09,0.3,1,28.42
104969,2025-11-05,East,Office Supplies,Corporate,800.02,0.0,7,-30.31
104970,2025-04-29,West,Furniture,Consumer,739.3,0.1,8,169.83
104971,2025-09-25,South,Technology,Consumer,2355.26,0.05,2,658.89
104972,2025-09-30,Central,Technology,Corporate,235.97,0.0,4,-5.32
104973,2025-03-05,Central,Technology,Consumer,534.57,0.15,2,-12.25
104974,2025-10-25,South,Technology,Home Office,704.64,0.0,6,151.32
104975,2025-12-16,Central,Office Supplies,Corporate,821.76,0.2,5,207.32
104976,2025-01-11,East,Technology,Home Office,853.73,0.2,11,177.21
104977,2025-04-08,West,Furniture,Home Office,707.81,0.05,11,-21.27
104978,2025-03-12,East,Furniture,Corporate,175.62,0.1,5,24.82
104979,2025-12-30,South,Furniture,Corporate,402.35,0.3,8,38.68
104980,2025-02-27,West,Furniture,Consumer,1483.28,0.2,1,173.16
104981,2025-10-17,South,Technology,Consumer,1379.58,0.15,10,152.01
104982,2025-09-08,South,Office Supplies,Corporate,1561.42,0.05,2,64.72
104983,2025-10-03,South,Technology,Corporate,416.97,0.2,1,54.49
104984,2025-02-19,East,Office Supplies,Consumer,1412.7,0.15,4,239.49
104985,2025-12-24,West,Technology,Consumer,833.93,0.3,2,52.57
104986,2025-08-04,West,Office Supplies,Consumer,1464.69,0.0,10,196.19
104987,2025-02-21,West,Furniture,Corporate,912.91,0.3,11,-62.95
104988,2025-09-28,East,Furniture,Corporate,612.87,0.15,7,62.24
104989,2025-03-25,Central,Office Supplies,Consumer,1240.06,0.3,5,-127.16
104990,2025-10-20,East,Office Supplies,Home Office,1645.66,0.05,5,-65.43
104991,2025-05-06,East,Office Supplies,Home Office,2717.37,0.2,1,465.05
104992,2025-10-23,South,Furniture,Consumer,974.15,0.1,2,162.57
104993,2025-03-13,West,Furniture,Corporate,1638.71,0.1,5,256.96
104994,2025-10-23,West,Technology,Corporate,219.1,0.15,7,53.33
104995,2025-08-24,Central,Office Supplies,Home Office,426.31,0.15,1,17.43
104996,2025-02-25,Central,Office Supplies,Consumer,855.4,0.15,7,40.97
104997,2025-12-26,South,Office Supplies,Home Office,1265.38,0.2,11,46.08
104998,2025-04-20,West,Furniture,Home Office,918.06,0.1,2,81.54
104999,2025-07-11,Central,Office Supplies,Consumer,313.52,0.1,2,33.36
105000,2025-04-03,Central,Office Supplies,Home Office,1683.75,0.05,9,372.45
105001,2025-12-16,West,Furniture,Corporate,1303.71,0.05,8,18.1
105002,2025-02-25,East,Office Supplies,Home Office,478.55,0.0,10,52.93
105003,2025-03-01,Central,Technology,Consumer,848.61,0.2,4,59.6
105004,2025-05-18,West,Furniture,Corporate,1004.09,0.15,5,-37.58
105005,2025-02-08,Central,Furniture,Corporate,579.4,0.05,9,111.85
105006,2025-01-28,South,Furniture,Home Office,1172.85,0.0,4,-34.22
105007,2025-02-18,Central,Technology,Corporate,1001.99,0.0,10,167.12
105008,2025-05-05,West,Furniture,Consumer,2232.38,0.1,8,-19.07
105009,2025-01-13,Central,Furniture,Home Office,1231.23,0.2,5,-139.79
105010,2025-02-05,South,Furniture,Corporate,2241.81,0.2,1,0.38
105011,2025-04-11,South,Furniture,Consumer,851.3,0.3,7,7.48
105012,2025-10-09,Central,Technology,Home Office,1019.09,0.15,10,206.27
105013,2025-03-27,Central,Office Supplies,Consumer,1111.51,0.2,11,38.05
105014,2025-01-04,South,Office Supplies,Corporate,1054.55,0.3,11,199.01
105015,2025-08-11,South,Furniture,Home Office,756.53,0.15,3,160.19
105016,2025-12-04,East,Technology,Home Office,595.51,0.2,7,-27.01
105017,2025-06-15,East,Furniture,Corporate,836.85,0.1,8,-21.52
105018,2025-12-10,South,Office Supplies,Consumer,1598.01,0.3,4,-95.53
105019,2025-10-05,Central,Office Supplies,Corporate,656.04,0.0,11,54.51
105020,2025-05-10,West,Technology,Home Office,627.49,0.2,6,62.26
105021,2025-01-31,Central,Office Supplies,Home Office,1598.42,0.2,10,-113.1
105022,2025-01-11,Central,Furniture,Corporate,1829.8,0.1,7,207.72
105023,2025-10-29,East,Technology,Consumer,626.19,0.05,8,92.81
105024,2025-04-06,East,Office Supplies,Corporate,1111.05,0.15,3,160.58
105025,2025-07-09,East,Furniture,Consumer,1026.86,0.05,7,140.54
105026,2025-07-11,South,Technology,Consumer,995.9,0.0,5,254.27
105027,2025-09-23,South,Furniture,Home Office,454.64,0.05,7,77.62
105028,2025-05-08,Central,Office Supplies,Consumer,518.52,0.0,6,151.45
105029,2025-08-26,Central,Furniture,Home Office,997.48,0.15,5,158.94
105030,2025-12-21,West,Technology,Consumer,1615.65,0.1,3,126.07
105031,2025-04-22,Central,Furniture,Consumer,656.31,0.0,10,18.1
105032,2025-11-12,Central,Office Supplies,Home Office,1365.79,0.15,2,-131.26
105033,2025-12-09,East,Technology,Consumer,187.12,0.3,3,-21.81
105034,2025-05-25,East,Technology,Corporate,1935.97,0.1,2,-25.46
105035,2025-03-06,East,Office Supplies,Consumer,557.03,0.05,3,7.47
105036,2025-09-04,East,Furniture,Home Office,1793.6,0.05,2,372.87
105037,2025-08-11,East,Furniture,Home Office,996.36,0.0,1,92.5
105038,2025-11-09,West,Office Supplies,Corporate,1390.02,0.2,9,4.74
105039,2025-04-16,West,Technology,Consumer,3748.91,0.3,10,-489.7
105040,2025-06-30,West,Office Supplies,Corporate,1736.82,0.2,5,143.53
105041,2025-07-03,East,Technology,Consumer,1229.58,0.3,9,94.4
105042,2025-08-14,South,Technology,Corporate,804.62,0.1,8,194.29
105043,2025-09-22,East,Furniture,Home Office,1140.76,0.05,7,136.19
105044,2025-10-05,East,Office Supplies,Home Office,847.37,0.15,6,-82.32
105045,2025-03-30,West,Technology,Corporate,821.45,0.3,11,-103.38
105046,2025-06-25,East,Furniture,Consumer,841.73,0.1,4,14.26
105047,2025-01-18,West,Office Supplies,Consumer,1428.18,0.0,10,2.14
105048,2025-04-16,East,Office Supplies,Home Office,1756.2,0.3,10,237.29
105049,2025-09-28,Central,Technology,Consumer,2458.43,0.0,7,-24.81
105050,2025-11-15,South,Technology,Corporate,1222.16,0.1,7,-29.14
105051,2025-06-16,South,Technology,Corporate,1791.96,0.15,1,262.9
105052,2025-01-13,West,Office Supplies,Consumer,264.52,0.05,9,5.82
105053,2025-12-03,Central,Technology,Home Office,1766.79,0.05,4,515.71
105054,2025-02-01,South,Office Supplies,Home Office,1261.62,0.15,7,276.77
105055,2025-02-09,West,Furniture,Home Office,2121.61,0.05,9,443.02
105056,2025-05-28,East,Office Supplies,Home Office,402.33,0.3,2,-9.27
105057,2025-08-06,East,Technology,Home Office,659.55,0.2,8,-63.09
105058,2025-08-07,Central,Office Supplies,Corporate,1123.89,0.2,11,8.77
105059,2025-03-23,South,Technology,Consumer,472.67,0.15,4,18.62
105060,2025-11-29,East,Furniture,Corporate,1234.19,0.2,4,-85.8
105061,2025-07-27,West,Technology,Home Office,668.22,0.3,3,-70.41
105062,2025-07-20,East,Technology,Home Office,494.9,0.1,10,81.1
105063,2025-11-28,East,Technology,Consumer,414.11,0.05,4,8.0
105064,2025-02-07,South,Technology,Consumer,2154.8,0.3,9,217.34
105065,2025-07-30,South,Technology,Consumer,754.39,0.1,1,90.18
105066,2025-11-23,West,Technology,Corporate,850.7,0.15,9,198.67
105067,2025-09-06,Central,Furniture,Consumer,1162.98,0.3,11,168.58
105068,2025-08-15,Central,Furniture,Corporate,1007.63,0.3,10,-94.71
105069,2025-02-17,East,Office Supplies,Home Office,950.94,0.2,9,103.74
105070,2025-01-18,West,Technology,Corporate,1227.12,0.1,1,194.28
105071,2025-10-22,Central,Office Supplies,Consumer,268.3,0.1,9,63.22
105072,2025-07-15,Central,Furniture,Corporate,629.36,0.0,6,117.79
105073,2025-07-06,East,Furniture,Corporate,972.95,0.1,8,-30.42
105074,2025-12-11,West,Technology,Corporate,879.99,0.2,8,-18.52
105075,2025-08-12,Central,Technology,Consumer,1355.95,0.05,8,229.49
105076,2025-11-14,South,Office Supplies,Corporate,705.38,0.05,11,190.98
105077,2025-12-31,South,Furniture,Consumer,1200.61,0.05,8,316.0
105078,2025-12-03,East,Office Supplies,Corporate,2171.97,0.2,1,35.26
105079,2025-08-17,East,Office Supplies,Corporate,1780.21,0.05,1,428.47
105080,2025-03-18,East,Office Supplies,Corporate,804.6,0.3,7,31.52
105081,2025-07-07,East,Technology,Consumer,699.16,0.3,11,15.25
105082,2025-12-12,Central,Furniture,Consumer,1090.54,0.05,9,68.88
105083,2025-09-27,West,Office Supplies,Consumer,1207.52,0.15,11,182.26
105084,2025-04-05,East,Furniture,Home Office,437.58,0.15,10,53.32
105085,2025-11-06,East,Furniture,Consumer,480.2,0.0,8,42.56
105086,2025-05-12,Central,Office Supplies,Corporate,876.68,0.3,11,115.94
105087,2025-02-08,East,Office Supplies,Home Office,1292.81,0.0,5,116.82
105088,2025-03-13,East,Technology,Consumer,771.94,0.1,8,102.58
105089,2025-10-08,West,Furniture,Consumer,1050.44,0.1,9,64.97
105090,2025-11-29,South,Office Supplies,Home Office,638.23,0.3,7,-68.13
105091,2025-06-09,East,Office Supplies,Home Office,1097.21,0.3,11,-99.14
105092,2025-07-06,Central,Furniture,Consumer,1077.5,0.1,10,172.03
105093,2025-07-10,West,Office Supplies,Home Office,1638.3,0.0,11,409.83
105094,2025-04-30,Central,Furniture,Corporate,428.5,0.05,3,45.71
105095,2025-08-08,West,Office Supplies,Corporate,1156.48,0.1,9,42.94
105096,2025-02-22,West,Furniture,Corporate,1876.29,0.05,5,108.52
105097,2025-08-10,East,Office Supplies,Consumer,1875.99,0.05,11,289.77
105098,2025-05-11,East,Office Supplies,Corporate,1094.06,0.0,8,134.62
105099,2025-08-25,East,Technology,Home Office,729.43,0.15,11,-72.74
105100,2025-09-03,South,Furniture,Corporate,778.57,0.3,1,105.45
105101,2025-08-14,South,Technology,Home Office,958.86,0.15,1,-45.39
105102,2025-07-27,Central,Office Supplies,Corporate,757.38,0.2,3,100.74
105103,2025-04-06,East,Furniture,Home Office,1660.81,0.15,2,45.44
105104,2025-07-19,South,Furniture,Corporate,2708.32,0.1,5,353.51
105105,2025-09-04,East,Office Supplies,Corporate,1240.91,0.0,11,330.57
105106,2025-03-13,South,Office Supplies,Corporate,407.87,0.05,9,-3.91
105107,2025-11-14,South,Office Supplies,Home Office,2168.03,0.0,9,515.39
105108,2025-07-04,West,Office Supplies,Home Office,890.79,0.3,8,-120.99
105109,2025-01-06,East,Furniture,Corporate,1541.93,0.2,5,345.76
105110,2025-07-25,East,Technology,Home Office,1713.56,0.2,3,-72.11
105111,2025-02-01,South,Furniture,Home Office,445.38,0.2,6,78.95
105112,2025-04-09,East,Furniture,Consumer,710.18,0.05,8,-29.68
105113,2025-09-13,South,Furniture,Corporate,1853.84,0.2,6,8.05
105114,2025-07-06,East,Furniture,Home Office,928.77,0.3,7,78.4
105115,2025-03-17,West,Office Supplies,Home Office,612.42,0.2,7,77.84
105116,2025-06-26,East,Technology,Home Office,1806.65,0.2,7,256.35
105117,2025-11-11,West,Furniture,Home Office,1695.46,0.3,9,-34.22
105118,2025-10-14,Central,Furniture,Consumer,1583.39,0.3,9,152.68
105119,2025-12-15,East,Technology,Home Office,777.7,0.05,1,71.45
105120,2025-09-12,East,Office Supplies,Home Office,1781.79,0.2,3,165.21
105121,2025-11-21,East,Furniture,Consumer,1263.8,0.1,5,150.57
105122,2025-07-09,West,Office Supplies,Corporate,529.27,0.0,11,6.46
105123,2025-11-04,East,Furniture,Corporate,478.92,0.2,4,94.14
105124,2025-12-11,East,Furniture,Consumer,548.48,0.2,1,111.99
105125,2025-05-07,South,Technology,Corporate,2004.01,0.0,1,50.86
105126,2025-10-14,Central,Technology,Corporate,991.79,0.2,4,37.14
105127,2025-09-11,West,Office Supplies,Consumer,511.2,0.3,5,11.25
105128,2025-08-01,South,Furniture,Home Office,1094.93,0.2,4,94.64
105129,2025-09-07,West,Office Supplies,Consumer,873.59,0.1,2,-65.6
105130,2025-03-25,South,Technology,Consumer,1127.62,0.3,5,147.45
105131,2025-01-13,Central,Technology,Consumer,2070.15,0.15,10,453.21
105132,2025-02-14,South,Technology,Consumer,1447.97,0.05,3,-20.35
105133,2025-05-07,West,Technology,Consumer,1733.24,0.05,7,459.46
105134,2025-04-24,East,Technology,Home Office,1027.62,0.0,4,272.15
105135,2025-10-03,East,Office Supplies,Corporate,814.81,0.1,2,95.58
105136,2025-07-24,Central,Office Supplies,Consumer,1254.39,0.05,11,43.88
105137,2025-12-03,West,Technology,Home Office,2394.9,0.0,8,64.11
105138,2025-09-30,West,Furniture,Consumer,1609.7,0.0,10,210.83
105139,2025-02-27,West,Furniture,Home Office,1295.88,0.0,2,178.4
105140,2025-11-24,Central,Furniture,Corporate,730.55,0.05,11,127.5
105141,2025-08-07,East,Furniture,Home Office,1923.86,0.15,7,378.24
105142,2025-04-19,South,Furniture,Home Office,761.82,0.0,8,225.32
105143,2025-10-06,Central,Technology,Corporate,2838.02,0.2,10,505.05
105144,2025-06-23,South,Office Supplies,Corporate,744.14,0.15,3,175.88
105145,2025-11-24,East,Technology,Home Office,939.23,0.15,6,79.62
105146,2025-09-21,Central,Furniture,Consumer,464.21,0.2,4,-47.48
105147,2025-11-11,East,Furniture,Consumer,1404.59,0.05,2,-66.7
105148,2025-04-21,South,Office Supplies,Corporate,817.01,0.05,8,26.69
105149,2025-07-06,West,Technology,Consumer,1373.04,0.1,2,197.5
105150,2025-09-26,West,Office Supplies,Corporate,396.71,0.05,9,22.76
105151,2025-08-17,South,Furniture,Home Office,353.08,0.1,9,-7.72
105152,2025-06-05,West,Furniture,Home Office,1004.58,0.0,11,265.9
105153,2025-07-08,South,Office Supplies,Consumer,1272.62,0.05,8,378.96
105154,2025-09-29,Central,Furniture,Corporate,1334.65,0.05,10,-80.76
105155,2025-01-02,Central,Technology,Consumer,1703.74,0.2,3,-142.4
105156,2025-09-03,Central,Furniture,Consumer,792.93,0.0,8,106.85
105157,2025-07-29,West,Furniture,Home Office,1143.81,0.3,5,-28.67
105158,2025-10-13,East,Technology,Consumer,780.83,0.3,10,108.84
105159,2025-12-25,West,Furniture,Home Office,640.99,0.1,5,101.76
105160,2025-01-13,West,Office Supplies,Corporate,781.03,0.0,2,-19.25
105161,2025-04-06,East,Office Supplies,Consumer,917.77,0.3,3,47.36
105162,2025-08-09,East,Furniture,Home Office,942.17,0.15,8,23.1
105163,2025-08-26,East,Technology,Consumer,1635.96,0.2,1,393.33
105164,2025-04-04,East,Technology,Corporate,2679.91,0.15,4,203.28
105165,2025-12-04,West,Office Supplies,Consumer,853.15,0.3,6,164.86
105166,2025-09-26,South,Furniture,Consumer,979.83,0.1,9,-70.71
105167,2025-06-20,Central,Technology,Home Office,1027.02,0.05,8,-29.22
105168,2025-04-04,South,Technology,Corporate,1984.63,0.05,10,151.33
105169,2025-05-29,West,Office Supplies,Corporate,1121.15,0.05,5,293.19
105170,2025-04-22,East,Office Supplies,Corporate,1000.3,0.1,7,118.21
105171,2025-02-24,Central,Technology,Consumer,598.41,0.15,8,122.63
105172,2025-12-03,Central,Office Supplies,Home Office,582.71,0.1,9,12.57
105173,2025-04-26,South,Technology,Consumer,977.73,0.1,3,-41.14
105174,2025-05-23,West,Furniture,Consumer,1114.85,0.15,11,-10.0
105175,2025-07-20,West,Office Supplies,Consumer,1377.1,0.3,8,122.23
105176,2025-06-29,West,Office Supplies,Corporate,1215.89,0.05,3,310.97
105177,2025-07-21,Central,Furniture,Home Office,1149.03,0.2,1,59.39
105178,2025-12-30,South,Technology,Corporate,1126.04,0.1,4,-13.17
105179,2025-02-22,Central,Technology,Consumer,1441.25,0.1,7,219.91
105180,2025-06-29,Central,Office Supplies,Consumer,638.07,0.15,9,-17.31
105181,2025-11-09,East,Technology,Home Office,1195.21,0.3,10,72.92
105182,2025-11-04,South,Technology,Corporate,845.22,0.2,7,-66.62
105183,2025-05-17,East,Furniture,Consumer,1841.53,0.1,10,399.22
