OrderID,OrderDate,Region,Category,CustomerSegment,Sales,Discount,Quantity,Profit
S104623,2025-01-29,East,Furniture,Consumer,3047.19,0.3,8,-18.29
S104624,2025-05-24,West,Technology,Home Office,560.21,0.0,3,105.79
S104625,2025-05-21,East,Technology,Consumer,663.14,0.0,10,71.52
S104626,2025-01-02,Central,Technology,Home Office,2875.04,0.15,6,-114.9
S104627,2025-03-07,Central,Furniture,Home Office,2257.7,0.15,8,359.51
S104628,2025-10-06,East,Furniture,Consumer,3067.43,0.1,4,218.04
S104629,2025-05-09,East,Office Supplies,Corporate,154.26,0.1,1,-2.28
S104630,2025-02-23,Central,Office Supplies,Corporate,3530.48,0.2,7,807.52
S104631,2025-04-15,West,Furniture,Home Office,4252.45,0.15,6,980.31
S104632,2025-04-11,South,Technology,Consumer,2630.22,0.2,8,400.8
S104633,2025-03-05,South,Office Supplies,Home Office,4207.38,0.05,9,616.28
S104634,2025-02-06,West,Office Supplies,Consumer,2010.32,0.15,8,264.0
S104635,2025-10-06,South,Furniture,Consumer,413.04,0.0,6,34.4
S104636,2025-10-28,West,Technology,Home Office,1900.17,0.05,1,58.19
S104637,2025-07-01,East,Furniture,Corporate,2242.91,0.3,7,154.9
S104638,2025-08-13,Central,Furniture,Home Office,4330.38,0.0,11,969.15
S104639,2025-12-02,East,Office Supplies,Home Office,1686.89,0.1,11,168.47
S104640,2025-11-04,West,Furniture,Home Office,1589.2,0.1,1,394.15
S104641,2025-01-12,West,Furniture,Consumer,4442.33,0.05,10,342.25
S104642,2025-12-14,Central,Furniture,Consumer,1269.81,0.0,2,113.39
S104643,2025-01-25,West,Furniture,Home Office,3219.38,0.0,1,345.9
S104644,2025-01-10,East,Technology,Home Office,1646.64,0.2,1,236.93
S104645,2025-05-28,East,Technology,Home Office,4758.25,0.15,6,-427.49
S104646,2025-09-30,South,Office Supplies,Home Office,964.33,0.15,2,29.81
S104647,2025-01-30,South,Furniture,Consumer,3625.21,0.0,7,815.24
S104648,2025-04-17,South,Office Supplies,Home Office,2759.32,0.15,6,290.45
S104649,2025-04-06,Central,Furniture,Consumer,4893.96,0.05,10,234.85
S104650,2025-05-26,Central,Office Supplies,Home Office,4970.4,0.05,3,876.38
S104651,2025-12-26,East,Technology,Corporate,3972.62,0.3,3,728.65
S104652,2025-05-01,West,Technology,Consumer,535.21,0.1,6,55.43
S104653,2025-03-18,South,Furniture,Home Office,2355.65,0.0,2,526.53
S104654,2025-02-14,East,Office Supplies,Home Office,4275.47,0.15,6,-113.67
S104655,2025-03-14,East,Technology,Corporate,3199.65,0.05,7,346.65
S104656,2025-02-18,West,Furniture,Home Office,4397.27,0.0,7,254.07
S104657,2025-07-29,East,Technology,Consumer,4000.84,0.2,6,1002.87
S104658,2025-06-03,Central,Office Supplies,Consumer,1578.54,0.15,2,-30.1
S104659,2025-07-01,East,Furniture,Consumer,991.43,0.05,3,281.44
S104660,2025-10-31,Central,Furniture,Consumer,1626.37,0.2,1,56.21
S104661,2025-07-31,West,Technology,Corporate,3485.81,0.05,11,410.36
S104662,2025-02-26,West,Technology,Corporate,2415.7,0.15,7,226.69
S104663,2025-05-18,South,Furniture,Consumer,238.36,0.15,4,-2.51
S104664,2025-04-25,East,Furniture,Corporate,3717.54,0.0,4,142.78
S104665,2025-10-29,East,Office Supplies,Consumer,242.59,0.2,1,5.45
S104666,2025-04-23,East,Technology,Corporate,2058.34,0.15,6,361.7
S104667,2025-02-20,Central,Technology,Home Office,2322.18,0.1,1,408.59
S104668,2025-09-26,Central,Technology,Corporate,2525.07,0.2,8,637.45
S104669,2025-06-06,East,Technology,Consumer,712.67,0.2,3,-59.84
S104670,2025-02-04,South,Technology,Consumer,3744.0,0.1,2,739.84
S104671,2025-09-09,South,Furniture,Home Office,4249.87,0.2,2,-189.29
S104672,2025-03-18,West,Technology,Consumer,3495.54,0.0,1,486.15
S104673,2025-11-13,Central,Technology,Home Office,4756.33,0.15,5,-130.03
S104674,2025-10-31,South,Office Supplies,Consumer,1302.35,0.05,1,364.25
S104675,2025-05-15,East,Furniture,Corporate,820.44,0.15,1,71.92
S104676,2025-07-22,West,Office Supplies,Corporate,355.13,0.15,3,26.18
S104677,2025-07-27,West,Office Supplies,Corporate,3613.17,0.2,7,-10.58
S104678,2025-08-27,Central,Technology,Home Office,827.29,0.15,3,54.69
S104679,2025-01-26,South,Furniture,Consumer,4692.14,0.0,5,-42.43
S104680,2025-04-29,West,Office Supplies,Corporate,2999.79,0.3,5,309.43
S104681,2025-03-04,Central,Furniture,Corporate,4024.6,0.15,7,447.32
S104682,2025-09-12,East,Office Supplies,Consumer,2184.8,0.0,1,-28.76
S104683,2025-01-26,East,Office Supplies,Corporate,3679.53,0.0,11,-44.6
S104684,2025-07-08,Central,Furniture,Home Office,2229.38,0.0,2,130.19
S104685,2025-09-23,South,Technology,Consumer,2703.04,0.05,11,292.96
S104686,2025-12-13,West,Furniture,Consumer,3872.44,0.05,4,60.88
S104687,2025-04-16,West,Office Supplies,Corporate,1206.0,0.3,5,-122.3
S104688,2025-01-03,East,Furniture,Consumer,4424.86,0.2,1,-358.5
S104689,2025-09-22,East,Office Supplies,Consumer,3587.17,0.0,5,225.6
S104690,2025-01-01,Central,Furniture,Home Office,3737.77,0.1,10,559.26
S104691,2025-01-25,Central,Furniture,Consumer,1206.05,0.05,8,222.31
S104692,2025-12-28,West,Office Supplies,Consumer,468.83,0.1,7,10.0
S104693,2025-11-11,East,Technology,Corporate,382.83,0.0,5,43.27
S104694,2025-09-16,Central,Furniture,Corporate,3242.14,0.05,11,537.75
S104695,2025-11-01,East,Technology,Corporate,767.01,0.15,9,25.48
S104696,2025-01-28,Central,Furniture,Corporate,4995.97,0.15,3,1309.37
S104697,2025-02-02,East,Office Supplies,Consumer,4806.02,0.3,7,510.93
S104698,2025-04-20,East,Office Supplies,Home Office,165.3,0.3,5,10.58
S104699,2025-01-09,West,Technology,Consumer,3630.79,0.1,3,366.32
S104700,2025-11-21,West,Office Supplies,Corporate,1318.64,0.2,8,86.18
S104701,2025-01-21,West,Office Supplies,Consumer,1717.68,0.3,5,-72.25
S104702,2025-07-18,Central,Office Supplies,Corporate,1216.75,0.1,2,-66.62
S104703,2025-11-08,West,Furniture,Corporate,4156.12,0.1,10,942.17
S104704,2025-09-26,Central,Technology,Corporate,4470.89,0.15,7,1050.67
S104705,2025-03-27,South,Furniture,Corporate,221.2,0.3,7,46.58
S104706,2025-06-21,Central,Office Supplies,Consumer,1364.79,0.2,11,44.77
S104707,2025-07-20,Central,Furniture,Consumer,2254.52,0.3,8,451.29
S104708,2025-10-08,West,Furniture,Home Office,2618.67,0.2,11,375.01
S104709,2025-06-05,East,Technology,Corporate,456.48,0.05,8,40.86
S104710,2025-04-15,South,Furniture,Corporate,4153.54,0.05,2,1134.7
S104711,2025-10-18,East,Furniture,Home Office,4671.22,0.3,6,973.27
S104712,2025-11-20,South,Furniture,Home Office,2026.27,0.1,6,231.44
S104713,2025-06-28,Central,Office Supplies,Corporate,4289.03,0.05,4,951.32
S104714,2025-01-11,East,Technology,Home Office,3388.25,0.05,4,747.7
S104715,2025-07-02,West,Technology,Corporate,2966.88,0.1,7,421.1
S104716,2025-11-21,West,Office Supplies,Consumer,4098.87,0.15,5,231.29
S104717,2025-12-28,East,Office Supplies,Corporate,2375.69,0.05,2,-40.29
S104718,2025-05-27,East,Technology,Home Office,2747.63,0.05,7,831.37
S104719,2025-02-24,Central,Office Supplies,Home Office,1387.84,0.1,7,-78.85
S104720,2025-07-28,Central,Technology,Corporate,3566.68,0.05,9,-59.81
S104721,2025-10-31,East,Technology,Home Office,812.13,0.3,2,-9.2
S104722,2025-12-11,Central,Technology,Consumer,1230.94,0.0,6,119.97
S104723,2025-01-19,South,Furniture,Consumer,2410.01,0.2,10,-42.95
S104724,2025-04-17,Central,Technology,Corporate,1938.86,0.05,3,-73.25
S104725,2025-06-24,South,Technology,Consumer,1213.1,0.15,9,282.39
S104726,2025-02-05,East,Office Supplies,Home Office,975.6,0.05,4,120.23
S104727,2025-11-20,South,Furniture,Consumer,4307.27,0.3,2,899.54
S104728,2025-02-10,East,Furniture,Corporate,2962.48,0.3,8,517.98
S104729,2025-08-31,West,Office Supplies,Home Office,1899.42,0.1,9,188.9
S104730,2025-12-02,West,Technology,Consumer,4231.99,0.0,11,396.29
S104731,2025-09-08,West,Office Supplies,Consumer,4129.3,0.05,8,114.39
S104732,2025-10-06,South,Furniture,Corporate,572.22,0.2,4,143.49
S104733,2025-04-07,West,Office Supplies,Home Office,2845.08,0.2,9,305.01
S104734,2025-10-30,South,Office Supplies,Consumer,1541.95,0.0,1,402.55
S104735,2025-06-02,South,Technology,Consumer,2713.36,0.0,4,852.88
S104736,2025-01-23,East,Technology,Home Office,3595.63,0.1,3,-1.7
S104737,2025-05-14,South,Furniture,Corporate,62.37,0.2,6,14.07
S104738,2025-05-08,South,Furniture,Home Office,2577.57,0.2,8,456.98
S104739,2025-07-10,South,Technology,Consumer,1472.83,0.0,7,174.12
S104740,2025-04-07,East,Technology,Consumer,2679.37,0.3,2,538.7
S104741,2025-06-18,East,Office Supplies,Corporate,567.01,0.05,5,85.96
S104742,2025-06-06,West,Office Supplies,Consumer,4091.48,0.05,1,323.21
S104743,2025-04-30,South,Technology,Corporate,2727.47,0.1,7,-65.92
S104744,2025-09-12,South,Office Supplies,Home Office,1071.1,0.2,9,163.51
S104745,2025-04-22,Central,Technology,Home Office,3853.03,0.05,3,846.61
S104746,2025-10-07,West,Furniture,Home Office,208.16,0.15,6,-4.88
S104747,2025-04-02,South,Technology,Corporate,2972.26,0.05,10,210.78
S104748,2025-11-12,East,Furniture,Home Office,2518.77,0.0,2,-74.64
S104749,2025-05-14,Central,Technology,Corporate,217.43,0.0,11,33.96
S104750,2025-01-15,Central,Technology,Corporate,1263.53,0.1,4,175.24
S104751,2025-02-24,West,Technology,Home Office,404.16,0.0,4,106.64
S104752,2025-10-22,West,Technology,Home Office,3667.29,0.15,8,-331.25
S104753,2025-11-15,West,Technology,Home Office,3534.74,0.2,4,-255.91
S104754,2025-03-19,South,Furniture,Consumer,464.7,0.15,5,-41.04
S104755,2025-08-08,South,Office Supplies,Home Office,563.85,0.1,3,150.05
S104756,2025-07-29,East,Technology,Home Office,4403.81,0.05,2,542.12
S104757,2025-02-18,East,Office Supplies,Home Office,1020.22,0.0,10,41.85
S104758,2025-06-14,East,Furniture,Consumer,1532.23,0.0,2,-65.78
S104759,2025-09-11,East,Technology,Corporate,3427.72,0.0,2,-48.97
S104760,2025-12-20,Central,Technology,Home Office,322.4,0.15,10,53.67
S104761,2025-11-06,East,Office Supplies,Home Office,4739.33,0.05,9,526.25
S104762,2025-02-05,Central,Technology,Consumer,134.58,0.15,3,23.11
S104763,2025-03-28,East,Furniture,Corporate,4248.73,0.1,10,62.83
S104764,2025-06-09,Central,Technology,Home Office,1817.31,0.05,8,174.4
S104765,2025-02-24,South,Office Supplies,Home Office,767.2,0.1,4,113.16
S104766,2025-07-28,West,Office Supplies,Consumer,1899.91,0.1,1,-9.07
S104767,2025-01-04,West,Technology,Home Office,4864.75,0.0,9,274.29
S104768,2025-02-11,Central,Technology,Home Office,2654.31,0.0,8,6.36
S104769,2025-01-18,West,Furniture,Consumer,315.22,0.3,5,35.73
S104770,2025-04-18,West,Furniture,Consumer,4708.88,0.0,4,779.07
S104771,2025-10-06,South,Furniture,Consumer,734.94,0.05,4,71.92
S104772,2025-03-06,East,Furniture,Consumer,292.34,0.1,4,37.0
S104773,2025-12-27,Central,Technology,Home Office,246.22,0.1,10,-5.05
S104774,2025-04-09,South,Technology,Corporate,4135.15,0.2,3,761.29
S104775,2025-01-17,West,Furniture,Home Office,782.04,0.2,5,127.36
S104776,2025-05-03,East,Office Supplies,Consumer,911.33,0.15,8,-29.76
S104777,2025-10-01,West,Office Supplies,Corporate,4721.69,0.05,1,1232.58
S104778,2025-02-08,East,Furniture,Home Office,3065.82,0.3,6,-12.97
S104779,2025-01-27,West,Office Supplies,Home Office,1441.39,0.0,7,175.19
S104780,2025-11-07,South,Furniture,Consumer,2940.54,0.05,6,381.98
S104781,2025-08-05,East,Furniture,Corporate,1230.6,0.1,8,258.47
S104782,2025-05-06,West,Furniture,Corporate,2481.44,0.1,6,-56.2
S104783,2025-10-03,West,Furniture,Corporate,1686.42,0.15,7,-3.28
S104784,2025-11-05,West,Technology,Corporate,3120.68,0.0,11,925.2
S104785,2025-05-12,West,Office Supplies,Corporate,3798.87,0.3,4,748.32
S104786,2025-07-24,West,Technology,Home Office,1755.57,0.0,4,437.7
S104787,2025-01-04,Central,Technology,Consumer,736.69,0.1,8,-15.48
S104788,2025-04-22,South,Furniture,Consumer,1791.59,0.15,1,215.24
S104789,2025-08-06,South,Technology,Corporate,3795.61,0.3,4,56.97
S104790,2025-03-13,South,Technology,Corporate,3939.67,0.15,2,-276.27
S104791,2025-12-28,South,Furniture,Home Office,3932.04,0.15,6,-283.29
S104792,2025-12-21,East,Technology,Home Office,4873.37,0.05,2,1220.11
S104793,2025-04-05,East,Technology,Consumer,4127.42,0.2,3,-343.33
S104794,2025-05-25,Central,Furniture,Corporate,4843.49,0.15,5,2.01
S104795,2025-03-11,East,Furniture,Home Office,3141.43,0.0,7,18.12
S104796,2025-07-03,Central,Office Supplies,Home Office,1162.15,0.1,5,150.45
S104797,2025-02-15,South,Technology,Home Office,3048.82,0.3,9,400.03
S104798,2025-05-23,West,Office Supplies,Corporate,1005.21,0.3,9,-52.15
S104799,2025-07-22,South,Furniture,Consumer,444.92,0.05,2,99.08
S104800,2025-08-12,South,Furniture,Consumer,1520.6,0.2,8,-78.96
S104801,2025-08-06,Central,Office Supplies,Home Office,1826.62,0.05,1,119.33
S104802,2025-03-22,East,Technology,Corporate,3550.26,0.2,2,-95.15
S104803,2025-10-17,East,Office Supplies,Home Office,1828.12,0.15,9,124.51
S104804,2025-09-10,West,Technology,Consumer,35.68,0.05,7,10.57
S104805,2025-10-02,East,Furniture,Corporate,4586.37,0.3,4,562.36
S104806,2025-06-20,Central,Technology,Home Office,2955.23,0.05,2,27.97
S104807,2025-11-22,Central,Furniture,Consumer,1069.58,0.1,4,293.33
S104808,2025-05-23,West,Office Supplies,Consumer,1276.39,0.3,9,130.31
S104809,2025-10-22,Central,Office Supplies,Consumer,638.22,0.05,7,64.7
S104810,2025-03-16,South,Office Supplies,Consumer,4534.6,0.05,2,1234.98
S104811,2025-04-01,West,Office Supplies,Corporate,1166.44,0.3,6,154.26
S104812,2025-07-12,West,Furniture,Consumer,4704.42,0.1,3,877.22
S104813,2025-07-22,South,Furniture,Consumer,1336.27,0.2,2,-56.55
S104814,2025-09-30,Central,Office Supplies,Corporate,4000.27,0.0,1,-10.61
S104815,2025-04-19,Central,Technology,Consumer,72.05,0.15,9,15.87
S104816,2025-11-15,South,Office Supplies,Corporate,2426.7,0.0,2,489.36
S104817,2025-05-01,Central,Furniture,Home Office,1858.69,0.1,2,407.14
S104818,2025-07-14,Central,Furniture,Home Office,1686.24,0.05,10,365.34
S104819,2025-12-07,West,Furniture,Home Office,4960.94,0.1,10,1244.29
S104820,2025-07-16,South,Office Supplies,Home Office,3609.92,0.1,6,200.75
S104821,2025-09-06,South,Office Supplies,Home Office,1293.77,0.3,9,-26.43
S104822,2025-11-28,East,Technology,Consumer,3767.16,0.15,1,-46.57
S104823,2025-12-22,Central,Office Supplies,Home Office,665.25,0.0,2,-7.31
S104824,2025-07-02,Central,Office Supplies,Corporate,4631.12,0.1,4,441.52
S104825,2025-06-02,West,Office Supplies,Consumer,2143.4,0.2,9,145.06
S104826,2025-03-13,West,Office Supplies,Corporate,969.5,0.1,1,-39.73
S104827,2025-07-16,Central,Office Supplies,Consumer,1378.65,0.15,8,169.99
S104828,2025-12-02,Central,Technology,Corporate,792.64,0.15,1,27.3
S104829,2025-06-27,Central,Furniture,Corporate,4654.18,0.3,11,87.54
S104830,2025-05-08,East,Office Supplies,Consumer,1543.35,0.15,3,136.91
S104831,2025-02-09,South,Office Supplies,Corporate,731.4,0.15,8,10.9
S104832,2025-05-23,East,Furniture,Consumer,4068.25,0.3,7,420.94
S104833,2025-03-28,West,Office Supplies,Consumer,1082.03,0.05,5,131.98
S104834,2025-12-23,West,Office Supplies,Consumer,488.87,0.2,9,22.81
S104835,2025-07-12,South,Technology,Home Office,3348.61,0.2,7,116.81
S104836,2025-02-20,Central,Office Supplies,Corporate,56.88,0.1,5,-4.24
S104837,2025-01-25,East,Furniture,Consumer,4165.45,0.3,8,563.81
S104838,2025-11-07,West,Furniture,Home Office,2822.29,0.05,4,821.1
S104839,2025-12-06,West,Technology,Corporate,1249.16,0.3,9,-126.84
S104840,2025-10-06,West,Office Supplies,Consumer,2378.5,0.0,8,135.8
S104841,2025-02-15,West,Technology,Corporate,1326.83,0.05,6,327.32
S104842,2025-02-05,Central,Furniture,Consumer,2673.63,0.05,8,522.82
S104843,2025-03-14,West,Technology,Corporate,2866.79,0.1,10,92.46
S104844,2025-10-02,West,Office Supplies,Home Office,3862.98,0.1,8,606.47
S104845,2025-10-07,East,Furniture,Consumer,2341.12,0.2,4,521.4
S104846,2025-11-02,Central,Technology,Home Office,3937.46,0.1,4,-8.09
S104847,2025-02-05,East,Technology,Consumer,364.83,0.15,11,55.26
S104848,2025-02-25,West,Office Supplies,Corporate,4608.29,0.0,9,1154.06
S104849,2025-11-25,Central,Technology,Home Office,943.83,0.0,4,-13.91
S104850,2025-12-05,East,Office Supplies,Consumer,4186.16,0.1,8,1098.59
S104851,2025-09-22,West,Technology,Home Office,2483.27,0.0,1,757.28
S104852,2025-02-08,Central,Office Supplies,Consumer,541.49,0.0,8,119.8
S104853,2025-01-26,South,Furniture,Corporate,1811.82,0.0,3,255.06
S104854,2025-01-21,Central,Technology,Consumer,4593.29,0.05,4,720.22
S104855,2025-09-10,West,Office Supplies,Consumer,4176.88,0.05,11,723.66
S104856,2025-11-05,East,Technology,Corporate,3617.13,0.0,2,25.42
S104857,2025-08-19,Central,Office Supplies,Corporate,1911.63,0.05,9,81.13
S104858,2025-04-06,South,Furniture,Home Office,2952.18,0.05,5,-86.62
S104859,2025-10-04,South,Furniture,Consumer,1175.97,0.3,5,-15.2
S104860,2025-01-22,South,Technology,Corporate,3246.26,0.15,6,570.33
S104861,2025-10-30,South,Technology,Consumer,1319.48,0.2,10,278.37
S104862,2025-11-22,Central,Technology,Home Office,4148.45,0.2,6,85.9
S104863,2025-09-20,Central,Office Supplies,Consumer,3528.4,0.0,3,627.91
S104864,2025-11-17,Central,Technology,Home Office,1942.73,0.1,1,265.68
S104865,2025-08-02,Central,Technology,Consumer,3304.22,0.15,3,247.29
S104866,2025-06-20,Central,Technology,Corporate,1639.18,0.3,2,175.16
S104867,2025-04-28,West,Office Supplies,Consumer,795.15,0.1,2,-21.89
S104868,2025-12-03,South,Office Supplies,Home Office,1191.22,0.05,11,-46.43
S104869,2025-09-12,West,Office Supplies,Consumer,1373.01,0.2,5,16.62
S104870,2025-03-11,East,Technology,Home Office,1148.55,0.05,11,335.35
S104871,2025-12-16,East,Furniture,Home Office,3398.21,0.3,6,688.66
S104872,2025-01-22,South,Office Supplies,Corporate,3703.51,0.1,3,558.87
S104873,2025-08-03,West,Technology,Corporate,2296.55,0.0,2,376.91
S104874,2025-03-11,East,Office Supplies,Corporate,4939.21,0.1,9,745.6
S104875,2025-08-31,East,Technology,Corporate,4457.28,0.3,2,39.53
S104876,2025-05-31,West,Office Supplies,Corporate,453.51,0.1,1,10.6
S104877,2025-06-09,West,Furniture,Consumer,2313.04,0.0,5,-110.9
S104878,2025-09-03,East,Office Supplies,Consumer,4544.21,0.1,4,-346.39
S104879,2025-10-03,South,Furniture,Home Office,1116.92,0.2,3,271.45
S104880,2025-05-19,East,Office Supplies,Home Office,1904.41,0.0,6,429.43
S104881,2025-12-31,South,Office Supplies,Consumer,4735.8,0.3,7,498.95
S104882,2025-07-01,Central,Technology,Home Office,3884.79,0.2,5,760.54
S104883,2025-02-28,South,Furniture,Consumer,4164.98,0.2,6,449.4
S104884,2025-01-03,South,Furniture,Corporate,4399.83,0.2,8,573.56
S104885,2025-03-15,Central,Furniture,Corporate,872.45,0.0,2,211.43
S104886,2025-09-10,Central,Office Supplies,Home Office,3502.38,0.2,5,-246.41
S104887,2025-07-16,West,Technology,Home Office,4017.95,0.05,1,11.08
S104888,2025-05-04,Central,Technology,Home Office,1147.87,0.0,11,178.73
S104889,2025-06-25,West,Furniture,Home Office,235.93,0.0,8,-3.34
S104890,2025-11-02,Central,Office Supplies,Corporate,908.21,0.0,9,176.18
S104891,2025-07-28,Central,Technology,Corporate,3712.19,0.0,9,957.43
S104892,2025-01-22,South,Furniture,Corporate,3477.57,0.3,1,556.09
S104893,2025-01-18,Central,Office Supplies,Corporate,4460.8,0.0,6,310.59
S104894,2025-06-25,East,Furniture,Corporate,1598.43,0.15,10,-39.97
S104895,2025-05-28,East,Furniture,Consumer,3116.29,0.0,7,949.62
S104896,2025-11-07,Central,Furniture,Consumer,153.43,0.3,7,28.78
S104897,2025-08-01,East,Office Supplies,Corporate,4676.72,0.15,11,74.82
S104898,2025-10-04,East,Office Supplies,Consumer,2781.37,0.15,9,642.05
S104899,2025-08-02,East,Furniture,Corporate,3746.96,0.0,9,1034.06
S104900,2025-05-07,Central,Furniture,Home Office,1433.4,0.3,9,-35.73
S104901,2025-08-28,West,Technology,Consumer,428.13,0.1,4,21.85
S104902,2025-08-15,Central,Furniture,Consumer,332.85,0.0,11,98.12
S104903,2025-09-20,East,Office Supplies,Consumer,4077.01,0.2,10,643.46
S104904,2025-03-11,East,Furniture,Home Office,776.69,0.3,1,60.96
S104905,2025-08-23,East,Office Supplies,Home Office,4123.53,0.0,7,1247.66
S104906,2025-04-15,West,Furniture,Home Office,1341.02,0.05,3,339.74
S104907,2025-10-16,Central,Office Supplies,Consumer,2715.53,0.15,6,-196.45
S104908,2025-10-19,Central,Office Supplies,Corporate,1324.34,0.0,9,178.19
S104909,2025-08-17,South,Furniture,Consumer,269.42,0.2,8,57.86
S104910,2025-12-12,East,Office Supplies,Consumer,2720.55,0.15,9,-160.16
S104911,2025-07-16,Central,Office Supplies,Home Office,1848.26,0.15,5,-135.43
S104912,2025-01-10,Central,Technology,Home Office,2186.85,0.05,1,549.3
S104913,2025-08-10,Central,Technology,Home Office,3015.76,0.1,10,616.11
S104914,2025-10-11,Central,Office Supplies,Corporate,1582.03,0.0,1,18.77
S104915,2025-02-06,South,Furniture,Corporate,2827.75,0.2,2,-140.43
S104916,2025-02-08,South,Technology,Home Office,3295.71,0.15,8,685.72
S104917,2025-04-10,West,Office Supplies,Corporate,465.93,0.15,5,-10.54
S104918,2025-11-05,East,Furniture,Corporate,1763.48,0.2,6,-111.79
S104919,2025-07-12,Central,Technology,Consumer,467.94,0.15,1,110.34
S104920,2025-12-23,Central,Technology,Home Office,54.53,0.1,2,11.7
S104921,2025-11-15,East,Office Supplies,Home Office,275.13,0.2,8,9.01
S104922,2025-07-22,West,Office Supplies,Corporate,2969.23,0.3,7,242.39
S104923,2025-09-05,Central,Furniture,Consumer,439.84,0.3,3,4.07
S104924,2025-05-01,Central,Office Supplies,Home Office,4345.14,0.15,5,6.74
S104925,2025-02-02,West,Technology,Home Office,3802.03,0.1,5,1071.35
S104926,2025-05-26,Central,Office Supplies,Corporate,63.91,0.0,11,9.71
S104927,2025-08-05,South,Technology,Consumer,2874.76,0.1,10,438.59
S104928,2025-03-08,Central,Furniture,Home Office,71.05,0.2,6,2.44
S104929,2025-03-22,South,Office Supplies,Corporate,563.79,0.2,3,38.68
S104930,2025-01-06,East,Furniture,Home Office,4941.48,0.0,7,278.98
S104931,2025-09-25,West,Office Supplies,Corporate,2295.98,0.15,1,135.08
S104932,2025-11-25,Central,Furniture,Corporate,155.51,0.2,8,17.98
S104933,2025-10-30,West,Technology,Consumer,4254.57,0.2,7,782.07
S104934,2025-05-19,West,Technology,Corporate,4588.38,0.3,10,673.86
S104935,2025-08-05,West,Technology,Corporate,2750.95,0.0,5,-125.92
S104936,2025-12-17,South,Technology,Consumer,3535.59,0.1,7,405.1
S104937,2025-08-04,South,Technology,Home Office,3905.0,0.0,1,344.14
S104938,2025-04-18,East,Office Supplies,Corporate,3678.67,0.2,10,397.07
S104939,2025-05-04,Central,Technology,Consumer,2482.72,0.15,4,561.64
S104940,2025-09-23,East,Technology,Home Office,4166.77,0.1,9,847.65
S104941,2025-06-12,West,Office Supplies,Home Office,2646.1,0.2,3,15.09
S104942,2025-11-02,South,Furniture,Corporate,1312.33,0.3,4,162.06
S104943,2025-11-12,South,Technology,Consumer,40.25,0.05,3,-1.17
S104944,2025-01-14,East,Office Supplies,Consumer,1805.78,0.2,10,-125.05
S104945,2025-09-22,East,Technology,Corporate,431.28,0.3,9,-28.7
S104946,2025-05-16,South,Office Supplies,Corporate,335.12,0.0,8,32.81
S104947,2025-07-09,East,Technology,Corporate,2356.74,0.2,4,170.36
S104948,2025-04-07,East,Furniture,Home Office,4719.5,0.0,9,458.75
S104949,2025-05-15,East,Furniture,Corporate,545.46,0.2,6,63.07
S104950,2025-05-01,East,Furniture,Home Office,1383.27,0.2,8,-97.83
S104951,2025-01-19,Central,Office Supplies,Corporate,4153.79,0.3,3,178.4
S104952,2025-10-13,West,Furniture,Home Office,2021.11,0.15,6,1.6
S104953,2025-02-22,East,Furniture,Home Office,3798.84,0.05,11,259.28
S104954,2025-05-18,East,Technology,Consumer,2720.82,0.2,1,194.87
S104955,2025-03-12,East,Furniture,Corporate,3027.58,0.05,9,-53.24
S104956,2025-02-28,East,Office Supplies,Home Office,822.49,0.0,8,77.02
S104957,2025-05-17,East,Office Supplies,Corporate,1774.37,0.0,5,410.72
S104958,2025-12-02,East,Furniture,Corporate,3116.34,0.3,11,-147.4
S104959,2025-12-11,South,Furniture,Corporate,153.31,0.1,8,30.59
S104960,2025-05-20,Central,Furniture,Corporate,957.87,0.0,6,33.94
S104961,2025-07-04,Central,Office Supplies,Corporate,1944.74,0.0,4,445.43
S104962,2025-12-26,East,Office Supplies,Home Office,3379.48,0.0,8,74.11
S104963,2025-03-27,South,Furniture,Consumer,2557.75,0.2,1,601.79
S104964,2025-12-11,West,Office Supplies,Home Office,3599.29,0.0,3,24.81
S104965,2025-02-08,Central,Technology,Consumer,3639.77,0.2,5,921.87
S104966,2025-03-24,West,Office Supplies,Consumer,174.65,0.15,3,-2.67
S104967,2025-05-04,South,Office Supplies,Corporate,4510.53,0.05,7,884.55
S104968,2025-01-14,East,Office Supplies,Corporate,4124.59,0.3,10,-153.06
S104969,2025-10-25,East,Furniture,Home Office,1369.92,0.1,4,-72.5
S104970,2025-11-09,West,Office Supplies,Consumer,2432.93,0.1,5,-180.34
S104971,2025-05-20,South,Furniture,Consumer,1554.59,0.2,5,-96.65
S104972,2025-11-02,East,Office Supplies,Consumer,4535.08,0.15,8,231.23
S104973,2025-10-09,East,Technology,Corporate,1926.44,0.2,8,188.81
S104974,2025-10-20,South,Furniture,Corporate,1992.34,0.15,3,153.51
S104975,2025-10-20,West,Furniture,Consumer,4561.32,0.3,10,379.82
S104976,2025-07-29,East,Office Supplies,Home Office,3011.46,0.1,8,-144.18
S104977,2025-02-10,West,Office Supplies,Corporate,706.59,0.05,10,129.74
S104978,2025-12-04,West,Office Supplies,Home Office,3137.56,0.0,10,754.64
S104979,2025-08-11,West,Technology,Home Office,3976.35,0.05,7,74.26
S104980,2025-11-25,West,Furniture,Corporate,1702.45,0.2,8,300.21
S104981,2025-12-17,South,Technology,Home Office,2644.49,0.3,7,-152.05
S104982,2025-03-10,East,Office Supplies,Home Office,3141.67,0.05,7,306.76
