OrderID,OrderDate,Region,Category,CustomerSegment,Sales,Discount,Profit,Quantity
101849,2025-12-11,West,Technology,Consumer,2797.63,0.0,467.77,11
101850,2025-05-09,South,Technology,Consumer,3746.38,0.2,894.93,10
101851,2025-04-14,Central,Office Supplies,Home Office,2402.0,0.1,310.36,4
101852,2025-09-10,Central,Furniture,Corporate,601.02,0.0,-32.52,12
101853,2025-01-14,West,Office Supplies,Corporate,3942.58,0.2,-390.56,2
101854,2025-06-25,West,Furniture,Home Office,4576.94,0.2,334.65,1
101855,2025-09-03,Central,Technology,Corporate,860.03,0.05,170.5,5
101856,2025-07-05,South,Technology,Consumer,1579.45,0.1,454.5,8
101857,2025-08-25,East,Technology,Home Office,722.92,0.15,15.9,3
101858,2025-02-04,Central,Office Supplies,Corporate,1546.17,0.2,-137.04,5
101859,2025-12-22,East,Office Supplies,Consumer,795.19,0.3,-142.26,8
101860,2025-11-12,East,Technology,Corporate,4756.97,0.0,-312.5,9
101861,2025-06-15,West,Office Supplies,Home Office,2692.62,0.05,365.56,8
101862,2025-03-13,West,Technology,Home Office,2551.86,0.15,-132.72,7
101863,2025-08-04,West,Technology,Consumer,3500.14,0.05,960.46,4
101864,2025-02-15,East,Office Supplies,Consumer,3135.64,0.1,463.91,5
101865,2025-01-18,East,Technology,Consumer,3647.63,0.1,843.28,1
101866,2025-05-03,West,Office Supplies,Home Office,4211.2,0.15,849.61,11
101867,2025-11-06,South,Furniture,Home Office,4965.63,0.1,24.0,12
101868,2025-08-12,Central,Office Supplies,Home Office,4826.72,0.1,-114.95,9
101869,2025-07-25,East,Technology,Home Office,4161.66,0.1,-133.23,6
101870,2025-11-18,East,Office Supplies,Corporate,1555.94,0.15,306.89,1
101871,2025-10-07,East,Technology,Consumer,349.62,0.1,55.25,1
101872,2025-12-04,West,Office Supplies,Consumer,4393.92,0.15,-165.56,5
101873,2025-05-16,South,Office Supplies,Home Office,2867.37,0.3,-89.64,1
101874,2025-09-27,South,Furniture,Corporate,2720.44,0.2,101.52,6
101875,2025-12-05,East,Office Supplies,Corporate,367.9,0.05,43.82,11
101876,2025-09-23,West,Furniture,Consumer,4855.16,0.05,-327.23,3
101877,2025-09-11,West,Office Supplies,Corporate,129.4,0.0,9.48,9
101878,2025-12-15,Central,Furniture,Consumer,91.83,0.05,21.37,11
101879,2025-05-30,East,Office Supplies,Corporate,1866.83,0.15,-146.37,8
101880,2025-11-17,South,Furniture,Home Office,619.42,0.05,24.83,8
101881,2025-08-05,South,Office Supplies,Corporate,4764.18,0.0,-160.73,1
101882,01/20/25,South,Furniture,Home Office,3249.28,0.3,-525.04,6
101883,2025-06-17,South,Technology,Corporate,1778.6,0.2,387.45,2
101884,2025-02-19,East,Furniture,Corporate,1136.75,0.15,339.51,7
101885,2025-06-23,East,Furniture,Corporate,3303.9,0.15,610.88,3
101886,2025-09-07,South,Office Supplies,Home Office,3367.34,0.0,-238.82,2
101887,2025-12-28,South,Technology,Corporate,4134.11,0.3,-689.52,11
101888,2025-10-16,East,Furniture,Corporate,203.08,0.15,20.28,11
101889,2025-02-10,East,Furniture,Consumer,1064.6,0.1,237.4,12
101890,2025-01-14,East,Furniture,Home Office,4060.6,0.15,319.48,8
101891,2025-04-29,Central,Technology,Corporate,3752.0,0.15,1046.9,6
101892,2025-01-31,West,Technology,Consumer,2656.74,0.15,-9.39,3
101893,2025-09-19,East,Office Supplies,Consumer,2328.45,0.05,-110.03,5
101894,2025-02-10,South,Office Supplies,Corporate,1450.25,0.15,274.19,10
101895,2025-10-28,Central,Office Supplies,Corporate,278.0,0.3,27.76,11
101896,2025-09-06,South,Furniture,Home Office,2527.26,0.0,233.5,1
101897,2025-06-30,Central,Technology,Home Office,315.05,0.3,75.59,5
101898,2025-10-19,South,Technology,Home Office,3894.37,0.2,399.1,2
101899,2025-03-30,Central,Technology,Consumer,3952.28,0.3,-33.41,6
101900,2025-08-13,Central,Office Supplies,Consumer,3052.08,0.05,412.1,1
101901,2025-03-08,West,Office Supplies,Corporate,4157.05,0.15,582.86,2
101902,2025-11-01,West,Technology,Corporate,3311.96,0.1,676.13,8
101903,2025-09-29,East,Technology,Consumer,3672.17,0.15,-143.54,11
101904,2025-04-29,East,Office Supplies,Consumer,3047.03,0.15,367.22,2
101905,2025-04-20,East,Office Supplies,Consumer,713.05,0.2,176.29,4
101906,2025-01-01,South,Furniture,Home Office,2580.41,0.15,94.01,4
101907,2025-09-18,East,Office Supplies,Consumer,1772.53,0.3,-121.14,8
101908,2025-12-22,Central,Furniture,Home Office,3100.29,0.0,408.71,4
101909,2025-01-26,West,Furniture,Consumer,3023.87,0.05,-56.52,7
101910,2025-11-12,East,Technology,Home Office,2407.34,0.0,326.78,8
101911,2025-10-09,South,Furniture,Consumer,772.06,0.15,174.42,9
101912,2025-01-19,East,Office Supplies,Home Office,4710.32,0.05,253.17,11
101913,2025-11-20,Central,Furniture,Home Office,3243.12,0.3,-547.86,10
101914,2025-12-15,West,Office Supplies,Corporate,3748.47,0.2,-198.66,12
101915,2025-03-13,Central,Office Supplies,Corporate,2772.45,0.15,553.83,3
101916,2025-08-21,Central,Technology,Corporate,3107.07,0.0,-122.0,9
101917,2025-09-15,west,Office Supplies,Home Office,1409.77,0.2,357.4,9
101918,2025-11-24,Central,Furniture,Home Office,4748.01,0.15,1371.84,2
101919,2025-12-23,South,Furniture,Home Office,3702.82,0.0,246.55,9
101920,2025-03-08,South,Office Supplies,Home Office,1230.38,0.1,-3.63,8
101921,2025-03-03,West,Furniture,Corporate,4726.56,0.15,-155.37,6
101922,2025-05-07,Central,Furniture,Home Office,744.09,0.15,72.73,2
101923,2025-04-01,West,Technology,Consumer,105.99,0.15,-6.19,1
101924,2025-08-02,West,Technology,Consumer,4105.39,0.2,-29.78,10
101925,2025-08-12,South,Office Supplies,Home Office,1604.06,0.3,331.85,4
101926,2025-02-08,Central,Technology,Home Office,254.05,0.0,45.72,3
101927,2025-01-04,South,Furniture,Home Office,2982.92,0.1,597.67,7
101928,2025-10-16,West,Furniture,Home Office,3400.31,0.15,794.84,1
101929,2025-01-30,West,Technology,Corporate,2651.72,0.0,7.1,8
101930,2025-01-05,East,Technology,Consumer,3500.59,0.2,-358.77,3
101931,2025-02-21,South,Technology,Consumer,3608.49,0.3,-76.78,7
101932,2025-03-03,East,Technology,Consumer,3478.41,0.1,490.24,1
101933,2025-09-24,East,Technology,Home Office,1646.89,0.15,248.17,11
101934,2025-11-13,,Office Supplies,Home Office,1443.99,0.05,477.99,6
101935,2025-02-19,East,Furniture,Corporate,3340.36,0.0,545.44,10
101936,2025-08-30,South,Technology,Corporate,4805.08,0.2,62.47,5
101937,2025-04-21,West,Office Supplies,Corporate,1259.08,0.0,332.07,5
101938,2025-10-05,Central,Furniture,Consumer,771.12,0.1,60.29,1
101939,2025-01-03,South,Technology,Consumer,4375.37,0.05,485.64,4
101940,2025-11-18,South,Technology,Consumer,3255.38,0.0,745.67,1
101941,2025-11-18,East,Office Supplies,Consumer,3725.12,0.1,1164.64,4
101942,2025-12-07,West,Technology,Corporate,2112.78,0.15,470.38,4
101943,2025-09-10,West,Office Supplies,Corporate,570.41,0.15,57.11,6
101944,2025-05-18,East,Furniture,Consumer,2751.29,0.05,285.01,5
101945,2025-08-16,Central,Technology,Consumer,1281.88,0.0,253.58,11
101946,2025-02-12,East,Furniture,Consumer,1204.05,0.15,-141.89,6
101947,2025-12-09,Central,Furniture,Corporate,2666.28,0.0,580.59,8
101948,12/17/25,South,Office Supplies,Home Office,506.62,0.1,44.37,11
101949,2025-09-16,South,Furniture,Consumer,4678.06,0.3,19.58,9
101950,2025-08-18,Central,Office Supplies,Home Office,834.14,0.0,246.48,9
101951,2025-06-22,West,Furniture,Home Office,3732.54,0.2,214.88,4
101952,2025-11-13,East,Furniture,Consumer,972.04,0.05,51.42,4
101953,2025-03-16,West,Technology,Consumer,3645.53,0.1,158.42,11
101954,2025-11-30,West,Technology,Consumer,3775.7,0.3,-67.69,6
101955,2025-01-17,Central,Office Supplies,Consumer,4034.76,0.0,1003.06,8
101956,2025-05-20,East,Office Supplies,Consumer,533.5,0.2,122.78,6
101957,2025-09-12,West,Furniture,Consumer,589.76,0.15,87.34,6
101958,2025-03-18,South,Office Supplies,Home Office,4448.38,0.1,628.28,2
101959,2025-09-27,South,Technology,Consumer,2471.39,0.3,480.53,8
101960,2025-07-19,Central,Office Supplies,Home Office,2520.09,0.05,79.84,4
101961,2025-01-22,East,Furniture,Consumer,2667.78,0.05,702.51,4
101962,2025-10-06,Central,Technology,Corporate,3243.48,0.0,857.49,8
101963,2025-08-23,South,Furniture,Consumer,1511.44,0.15,125.76,3
101964,2025-02-19,South,Office Supplies,Consumer,3395.99,0.3,820.35,1
101965,2025-05-04,South,Furniture,Corporate,628.3,0.2,65.77,3
101966,2025-08-13,west,Technology,Corporate,3523.63,0.3,-363.24,7
101967,2025-11-24,West,Office Supplies,Corporate,1881.35,0.3,-78.97,1
101968,2025-01-29,South,Technology,Consumer,1476.86,0.15,62.47,3
101969,2025-08-11,South,Office Supplies,Corporate,116.73,0.15,22.02,7
101970,2025-03-03,west,Furniture,Consumer,4633.51,0.1,183.49,12
101971,2025-06-15,West,Office Supplies,Corporate,1263.77,0.3,273.42,3
101972,2025-04-08,Central,Furniture,Home Office,3781.31,0.3,229.59,1
101973,2025-06-21,South,Office Supplies,Home Office,3213.95,0.05,63.34,2
101974,2025-04-07,Central,Technology,Corporate,4160.59,0.2,-12.56,12
101975,2025-10-24,Central,Office Supplies,Home Office,9872.8,0.3,40.32,9
101976,2025-06-12,East,Furniture,Home Office,4811.05,0.1,371.39,8
101977,2025-10-23,East,Technology,Corporate,2088.18,0.2,116.56,3
101978,2025-02-28,East,Furniture,Home Office,3395.86,0.2,723.25,10
101979,05/25/25,South,Office Supplies,Consumer,2886.76,0.2,193.14,11
101980,2025-09-14,West,Technology,Corporate,1477.12,0.3,-12.67,1
101981,2025-04-23,South,Furniture,Corporate,4909.27,0.15,633.56,10
101982,2025-05-07,East,Office Supplies,Corporate,758.65,0.2,81.13,7
101983,09/23/25,South,Office Supplies,Consumer,4923.88,0.2,-350.17,6
101984,2025-06-16,East,Technology,Home Office,3577.48,0.2,190.71,9
101985,2025-06-11,West,Technology,Corporate,2117.07,0.15,400.28,8
101986,2025-12-24,Central,Furniture,Home Office,1551.49,0.15,241.8,9
101987,2025-06-20,Central,Technology,Consumer,4213.23,0.1,78.81,6
101988,2025-10-14,South,Technology,Home Office,905.26,0.2,134.2,7
101989,2025-06-21,East,Technology,Consumer,3291.7,0.1,918.37,2
101990,2025-12-23,South,Furniture,Consumer,2044.51,0.3,-44.0,12
101991,2025-03-22,Central,Furniture,Corporate,1714.04,0.05,367.34,5
101992,2025-10-29,West,Technology,Home Office,4039.91,0.05,849.51,7
101993,2025-07-29,Central,Office Supplies,Corporate,2600.26,0.1,-230.67,11
101994,2025-08-28,West,Office Supplies,Consumer,2528.67,0.1,-75.04,6
101995,2025-09-17,West,Furniture,Consumer,4140.69,0.05,801.29,12
101996,2025-10-01,South,Furniture,Home Office,519.4,0.15,152.78,7
101997,2025-04-22,South,Office Supplies,Consumer,3113.67,0.3,153.44,7
101998,2025-04-26,East,Furniture,Consumer,1656.72,0.15,428.16,11
101999,2025-10-03,East,Furniture,Corporate,1396.28,0.0,356.33,9
102000,2025-07-24,Central,Technology,Consumer,4320.62,0.3,935.26,5
102001,2025-01-18,West,Office Supplies,Corporate,212.46,0.2,51.75,1
102002,2025-12-16,,Furniture,Consumer,2391.26,0.2,-23.06,11
102003,2025-07-21,Central,Furniture,Corporate,1100.64,0.05,22.32,3
102004,2025-07-20,West,Office Supplies,Corporate,3753.08,0.05,636.81,1
102005,2025-03-01,Central,Furniture,Consumer,3206.01,0.2,-9.37,10
102006,2025-08-23,Central,Technology,Consumer,1340.5,0.05,87.78,11
102007,2025-01-21,West,Technology,Consumer,856.04,0.0,201.33,5
102008,2025-07-10,Central,Furniture,Home Office,3515.19,0.2,62.01,7
102009,2025-03-07,Central,Furniture,Home Office,1541.23,0.3,4.3,4
102010,2025-12-06,East,Technology,Home Office,4070.33,0.15,701.33,8
102011,2025-12-25,South,Office Supplies,Corporate,3314.74,0.0,260.69,4
102012,2025-06-04,West,Technology,Corporate,425.81,0.3,69.06,4
102013,2025-09-22,East,Office Supplies,Home Office,4278.72,0.3,550.75,8
102014,2025-11-14,Central,Technology,Corporate,2717.55,0.3,326.9,4
102015,2025-08-26,East,Furniture,Consumer,3024.27,0.05,-157.68,8
102016,2025-08-19,West,Technology,Consumer,388.18,0.15,20.27,5
102017,2025-10-26,Central,Furniture,Home Office,4749.55,0.0,720.73,2
102018,2025-06-25,South,Office Supplies,Consumer,766.29,0.05,-29.15,12
102019,2025-09-20,West,Furniture,Corporate,3891.76,0.0,1307.74,8
102020,2025-08-29,Central,Office Supplies,Corporate,2231.11,0.0,526.85,2
102021,2025-08-29,South,Furniture,Corporate,231.25,0.3,-13.72,2
102022,2025-10-02,South,Technology,Consumer,64.26,0.15,19.22,1
102023,2025-07-05,East,Technology,Consumer,1097.41,0.1,-68.22,7
102024,2025-09-09,South,Office Supplies,Consumer,2596.07,0.15,-229.5,4
102025,2025-05-03,South,Furniture,Home Office,4540.37,0.15,-49.19,9
102026,2025-03-05,West,Technology,Home Office,1586.82,0.1,290.79,5
102027,2025-10-15,Central,Technology,Home Office,1437.44,0.2,-80.45,12
102028,2025-08-18,Central,Furniture,Corporate,1346.46,0.3,179.54,5
102029,2025-09-20,South,Furniture,Home Office,2417.69,0.2,150.46,7
102030,2025-04-22,West,Office Supplies,Home Office,379.97,0.2,32.4,5
102031,2025-10-11,Central,Technology,Corporate,2848.65,0.2,-304.53,4
102032,2025-04-05,West,Office Supplies,Corporate,2258.39,0.0,74.93,3
102033,2025-02-13,Central,Furniture,Corporate,2050.9,0.0,121.85,4
102034,2025-12-24,South,Furniture,Corporate,4125.77,0.05,310.03,10
102035,2025-01-11,Central,Furniture,Home Office,4218.03,0.3,-683.42,7
102036,2025-02-05,Central,Technology,Consumer,1600.94,0.0,62.74,2
102037,2025-01-22,Central,Furniture,Home Office,1614.07,0.05,182.3,9
102038,2025-01-01,East,Office Supplies,Home Office,2536.57,0.15,-205.37,10
102039,2025-02-17,South,Furniture,Consumer,1544.71,0.1,-32.15,5
102040,2025-03-19,East,Technology,Consumer,4972.55,0.15,1036.82,9
102041,2025-05-12,South,Furniture,Home Office,4222.21,0.2,251.97,9
102042,2025-02-14,West,Furniture,Corporate,2351.05,0.3,75.96,10
102043,2025-05-23,South,Furniture,Corporate,2165.3,0.2,584.37,12
102044,2025-10-29,South,Furniture,Consumer,2994.91,0.0,651.57,9
102045,2025-06-09,West,Technology,Home Office,2499.29,0.1,711.69,4
102046,2025-07-17,East,Furniture,Home Office,1092.18,0.3,-135.95,7
102047,2025-03-25,South,Office Supplies,Corporate,3922.7,0.0,685.46,4
102048,2025-11-24,West,Furniture,Consumer,3492.27,0.1,-327.72,6
102049,2025-07-31,South,Office Supplies,Consumer,3282.33,0.2,-10.56,11
102050,2025-06-16,West,Office Supplies,Home Office,1020.11,0.15,121.02,9
102051,2025-01-09,South,Office Supplies,Corporate,4840.2,0.0,197.61,7
102052,2025-02-17,South,Office Supplies,Home Office,4795.89,0.15,-597.28,8
102053,2025-01-13,East,Technology,Home Office,4521.21,0.1,693.87,11
102054,2025-09-25,West,Furniture,Consumer,4542.62,0.05,118.35,1
102055,2025-06-06,East,Furniture,Home Office,1038.28,0.2,191.22,11
102056,2025-10-22,South,Technology,Corporate,3728.61,0.15,108.07,5
102057,2025-12-02,Central,Office Supplies,Corporate,1814.15,0.05,-55.49,10
102058,2025-09-06,South,Technology,Corporate,1774.76,0.05,53.18,12
102059,2025-10-21,Central,Office Supplies,Home Office,849.88,0.2,112.34,3
102060,2025-04-10,East,Furniture,Corporate,2789.57,0.05,669.88,3
102061,2025-12-02,Central,Technology,Corporate,3843.77,0.3,588.09,10
102062,2025-04-09,South,Technology,Corporate,1214.26,0.3,-82.95,10
102063,2025-09-26,west,Furniture,Corporate,3051.34,0.2,383.86,3
102064,2025-10-30,East,Technology,Consumer,2267.22,0.1,-201.72,3
102065,2025-02-06,South,Furniture,Corporate,4294.68,0.3,-639.86,4
102066,2025-06-13,West,Office Supplies,Home Office,4278.54,0.05,419.28,7
102067,2025-12-04,East,Furniture,Consumer,2628.0,0.3,-165.35,8
102068,2025-03-28,East,Furniture,Home Office,1318.96,0.2,224.1,9
102069,2025-08-01,Central,Technology,Consumer,2500.02,0.1,-68.78,11
102070,2025-04-13,Central,Furniture,Consumer,144.36,0.2,28.91,7
102071,2025-06-04,South,Office Supplies,Corporate,1687.82,0.0,566.51,3
102072,2025-06-24,South,Furniture,Home Office,3156.53,0.1,638.58,10
102073,2025-12-02,West,Office Supplies,Home Office,3722.23,0.0,680.87,12
102074,2025-10-09,East,Office Supplies,Consumer,4465.1,0.05,316.41,5
102075,2025-05-24,South,Office Supplies,Home Office,1301.89,0.2,-71.19,4
102076,2025-05-20,East,Technology,Home Office,2506.46,0.15,-93.95,12
102077,2025-02-26,East,Furniture,Home Office,3455.98,0.05,275.59,11
102078,2025-07-08,East,Technology,Consumer,4164.87,0.05,1221.88,12
102079,2025-01-07,West,Technology,Corporate,2956.81,0.0,438.06,7
102080,2025-03-21,East,Furniture,Home Office,2850.23,0.0,749.86,10
102081,2025-03-29,East,Furniture,Corporate,2036.41,0.2,282.39,5
102082,2025-09-28,South,Office Supplies,Corporate,4821.36,0.2,-353.31,10
102083,2025-09-24,Central,Technology,Home Office,1154.24,0.1,287.03,8
102084,2025-05-21,South,Office Supplies,Corporate,1771.81,0.2,194.35,7
102085,2025-05-23,South,Office Supplies,Consumer,2460.72,0.2,-235.45,6
102086,2025-12-21,Central,Technology,Corporate,4968.87,0.3,-115.29,9
102087,2025-09-26,Central,Office Supplies,Corporate,72.26,0.15,4.13,4
102088,2025-03-27,Central,Office Supplies,Corporate,3429.82,0.0,1043.22,7
102089,2025-09-22,Central,Technology,Consumer,3456.78,0.1,1066.24,6
102090,2025-11-18,Central,Office Supplies,Home Office,373.89,0.15,-22.58,9
102091,2025-11-30,East,Office Supplies,Home Office,1875.92,0.15,89.07,4
102092,2025-08-22,Central,Furniture,Corporate,4729.31,0.05,823.24,7
102093,2025-02-04,West,Furniture,Corporate,2673.92,0.3,288.98,7
102094,2025-07-13,west,Office Supplies,Consumer,184.07,0.0,58.13,9
102095,2025-10-04,West,Technology,Home Office,4514.19,0.0,25.71,8
102096,2025-06-14,East,Furniture,Consumer,3636.57,0.3,-550.2,8
102097,2025-07-31,West,Furniture,Corporate,4233.75,0.05,-163.33,1
102098,2025-02-09,Central,Technology,Corporate,272.02,0.0,1.84,10
102099,2025-03-01,West,Office Supplies,Home Office,2609.5,0.05,331.64,7
102100,2025-01-26,East,Technology,Home Office,395.8,0.2,49.69,10
102101,2025-09-24,South,Furniture,Corporate,3780.22,0.2,111.04,1
102102,2025-12-28,East,Furniture,Consumer,1127.39,0.1,154.64,8
102103,2025-11-11,West,Office Supplies,Corporate,908.23,0.0,-68.3,11
102104,2025-02-27,Central,Office Supplies,Home Office,1004.87,0.1,16.58,3
102105,2025-11-16,West,Furniture,Consumer,4428.49,0.05,91.85,9
102106,2025-11-07,South,Furniture,Consumer,66.6,0.15,-5.6,9
102107,2025-08-20,Central,Office Supplies,Corporate,714.47,0.2,-34.43,3
102108,2025-09-05,Central,Technology,Corporate,1306.65,0.05,22.01,1
102109,2025-02-12,East,Technology,Consumer,2430.08,0.1,733.18,7
102110,2025-07-12,Central,Furniture,Corporate,1253.44,0.2,34.15,9
102111,2025-10-24,Central,Technology,Corporate,1800.28,0.3,198.97,8
102112,2025-04-21,East,Technology,Corporate,2051.0,0.05,-115.83,10
102113,2025-04-07,West,Furniture,Home Office,259.09,0.05,15.17,6
102114,2025-10-11,West,Furniture,Home Office,4654.89,0.1,1414.31,12
102115,2025-04-29,East,Office Supplies,Consumer,1461.86,0.0,119.05,11
102116,2025-12-05,West,Furniture,Corporate,1829.6,0.15,204.27,3
102117,2025-02-25,Central,Office Supplies,Corporate,4892.39,0.15,-424.66,3
102118,2025-08-26,,Office Supplies,Home Office,1689.36,0.1,-177.72,6
102119,2025-10-16,South,Technology,Consumer,718.55,0.0,29.65,4
102120,2025-10-16,West,Office Supplies,Home Office,2034.42,0.2,-151.72,7
102121,2025-06-20,South,Office Supplies,Home Office,3159.48,0.15,457.94,2
102122,2025-08-09,west,Office Supplies,Home Office,2555.86,0.2,-118.74,12
102123,2025-02-06,Central,Technology,Home Office,4383.63,0.15,117.37,5
102124,2025-08-12,Central,Technology,Home Office,1872.81,0.3,464.87,7
102125,2025-07-31,West,Office Supplies,Corporate,1531.34,0.3,-15.26,9
102126,2025-12-20,East,Technology,Consumer,4422.4,0.15,724.76,12
102127,2025-05-12,West,Office Supplies,Consumer,4582.35,0.1,-219.84,9
102128,2025-11-11,South,Furniture,Consumer,1560.31,0.05,316.49,4
102129,10/31/25,Central,Technology,Home Office,394.63,0.1,22.05,6
102130,2025-06-13,Central,Technology,Home Office,4031.18,0.1,575.32,6
102131,2025-06-07,East,Furniture,Home Office,1834.43,0.05,153.69,1
102132,2025-02-19,West,Technology,Home Office,936.42,0.15,-107.28,7
102133,2025-04-30,Central,Furniture,Home Office,4583.91,0.15,1059.45,2
102134,2025-12-11,East,Furniture,Home Office,3313.27,0.2,593.55,9
102135,2025-06-23,South,Office Supplies,Consumer,575.9,0.0,-30.4,1
102136,2025-12-10,West,Furniture,Home Office,2115.66,0.1,535.68,10
102137,2025-02-16,west,Technology,Consumer,1622.76,0.3,-116.38,4
102138,2025-10-20,West,Office Supplies,Corporate,723.79,0.15,139.08,10
102139,2025-04-08,East,Furniture,Consumer,1841.39,0.2,-163.48,12
102140,2025-04-12,West,Technology,Corporate,4869.51,0.3,405.48,8
102141,2025-06-05,South,Office Supplies,Home Office,1734.91,0.05,395.75,5
102142,2025-05-14,West,Office Supplies,Home Office,2129.16,0.2,349.74,10
102143,2025-01-02,East,Furniture,Corporate,277.27,0.2,27.97,9
102144,2025-03-27,South,Office Supplies,Home Office,4793.85,0.0,282.85,11
102145,2025-12-14,South,Technology,Consumer,2141.04,0.3,341.42,10
102146,2025-02-27,South,Technology,Corporate,2972.37,0.05,818.81,12
102147,2025-04-12,West,Technology,Consumer,3906.95,0.1,-88.84,11
102148,2025-04-25,East,Furniture,Home Office,3031.38,0.2,375.37,8
102149,2025-05-07,South,Office Supplies,Corporate,100.52,0.1,21.27,5
102150,2025-07-09,South,Office Supplies,Home Office,4553.9,0.3,606.32,3
102151,2025-03-11,Central,Office Supplies,Consumer,1160.75,0.0,-8.48,12
102152,2025-04-25,West,Furniture,Home Office,1634.05,0.2,-71.92,9
102153,2025-01-12,west,Technology,Home Office,1922.1,0.3,376.61,2
102154,2025-06-19,West,Technology,Home Office,1797.26,0.05,121.31,11
102155,2025-11-10,East,Furniture,Consumer,2818.57,0.3,-245.55,1
102156,2025-05-18,West,Furniture,Corporate,917.7,0.0,-38.79,8
102157,2025-02-28,West,Furniture,Corporate,1854.56,0.1,239.1,2
102158,2025-07-10,East,Technology,Corporate,1221.17,0.05,-6.83,11
102159,2025-03-11,West,Furniture,Corporate,3230.22,0.1,122.7,10
102160,2025-09-27,South,Furniture,Corporate,252.73,0.1,46.9,2
102161,2025-03-23,East,Office Supplies,Corporate,1705.83,0.15,35.65,10
102162,2025-06-27,Central,Technology,Corporate,2066.05,0.1,420.82,1
102163,2025-04-21,East,Furniture,Consumer,3347.82,0.1,-119.75,2
102164,2025-10-05,Central,Furniture,Consumer,4693.33,0.2,-676.83,6
102165,04/23/25,,Technology,Home Office,3648.2,0.15,234.43,3
102166,2025-07-24,South,Office Supplies,Consumer,3901.46,0.1,262.03,11
102167,2025-03-09,Central,Furniture,Corporate,4359.65,0.0,369.78,5
102168,2025-09-14,East,Technology,Home Office,2941.98,0.1,-219.57,11
102169,2025-06-05,East,Technology,Home Office,183.06,0.0,11.35,8
102170,2025-06-14,Central,Technology,Corporate,3970.64,0.2,-472.6,3
102171,2025-10-19,Central,Office Supplies,Corporate,2818.52,0.2,763.99,3
102172,2025-09-01,East,Office Supplies,Consumer,911.84,0.1,-16.03,4
102173,2025-05-08,Central,Technology,Corporate,1920.99,0.1,311.25,3
102174,2025-07-26,Central,Technology,Consumer,1725.31,0.15,405.67,9
102175,2025-03-30,East,Furniture,Home Office,694.84,0.2,112.08,1
102176,2025-06-16,South,Office Supplies,Home Office,37.88,0.1,-2.91,12
102177,2025-11-20,West,Technology,Consumer,4754.5,0.0,1009.72,11
102178,2025-05-14,East,Furniture,Consumer,2035.63,0.05,-45.45,8
102179,2025-11-07,west,Technology,Home Office,1107.27,0.1,78.43,3
102180,2025-08-03,South,Office Supplies,Corporate,4781.33,0.0,595.31,6
102181,2025-11-05,West,Technology,Home Office,1689.99,0.2,389.26,3
102182,2025-10-17,Central,Office Supplies,Consumer,4498.91,0.2,-292.86,12
102183,2025-11-29,East,Office Supplies,Home Office,2739.25,0.0,-19.55,6
102184,2025-03-23,Central,Office Supplies,Corporate,933.2,0.05,85.74,9
102185,2025-02-13,Central,Furniture,Home Office,4750.18,0.3,297.76,4
102186,2025-08-31,East,Office Supplies,Consumer,385.64,0.1,-13.45,9
102187,2025-10-05,South,Technology,Consumer,749.96,0.15,106.89,6
102188,2025-04-24,South,Furniture,Consumer,3488.25,0.3,436.73,12
102189,2025-04-04,Central,Office Supplies,Consumer,2780.67,0.15,223.36,4
102190,2025-05-26,Central,Technology,Consumer,384.89,0.3,77.19,1
102191,2025-12-21,West,Technology,Home Office,3318.72,0.1,908.51,12
102192,2025-02-24,Central,Technology,Home Office,3832.26,0.15,-362.48,10
102193,2025-04-01,Central,Office Supplies,Home Office,2310.17,0.15,309.51,3
102194,2025-10-20,East,Technology,Corporate,70.12,0.2,17.94,4
102195,2025-07-13,Central,Furniture,Corporate,2878.48,0.3,-267.86,8
102196,2025-05-10,South,Furniture,Corporate,2295.23,0.05,177.61,5
102197,2025-03-29,Central,Office Supplies,Home Office,2277.69,0.15,100.37,3
102198,2025-03-03,East,Office Supplies,Home Office,3326.85,0.05,385.46,7
102199,2025-07-11,West,Furniture,Home Office,69.04,0.05,21.89,11
102200,2025-02-27,Central,Office Supplies,Consumer,4377.3,0.15,-201.47,3
102201,2025-03-30,Central,Furniture,Home Office,4580.65,0.0,474.54,3
102202,2025-09-27,West,Technology,Consumer,745.79,0.1,229.24,11
102203,2025-02-23,West,Office Supplies,Home Office,2571.52,0.1,-236.33,11
102204,2025-12-13,East,Office Supplies,Home Office,1194.26,0.2,206.87,7
102205,2025-01-16,Central,Furniture,Consumer,2274.66,0.3,-398.15,11
102206,2025-01-20,East,Office Supplies,Corporate,3668.6,0.05,1209.34,8
102207,2025-01-30,Central,Furniture,Home Office,2688.58,0.3,-246.0,4
102208,2025-07-04,West,Office Supplies,Corporate,824.22,0.05,163.99,5
102209,2025-07-31,East,Office Supplies,Home Office,2889.14,0.1,526.59,1
102210,2025-09-23,East,Technology,Home Office,4297.96,0.15,145.64,12
102211,2025-08-31,West,Technology,Consumer,4167.31,0.1,-412.09,2
102212,2025-11-17,West,Office Supplies,Home Office,806.01,0.15,138.05,5
102213,2025-11-04,East,Furniture,Consumer,4887.69,0.3,-640.7,9
102214,2025-10-11,West,Office Supplies,Corporate,3429.86,0.0,682.96,6
102215,2025-10-27,west,Furniture,Home Office,350.49,0.3,-28.53,11
102216,2025-08-06,Central,Office Supplies,Home Office,1356.0,0.2,-156.26,10
102217,2025-12-22,South,Furniture,Corporate,3537.64,0.1,272.31,8
102218,2025-06-30,,Technology,Corporate,4238.05,0.3,671.95,11
